,xcentre,ycentre,zcentre,cut_vulcan,cut_poz,f1
445,474159.07,7479825.636,1617.5,0.156,0.503,8.0
446,474143.941,7479832.622,1617.5,0.14,0.628,8.0
447,474154.138,7479832.546,1617.5,0.152,0.124,8.0
448,474184.348,7479804.699,1617.5,1.4,1.14,8.0
449,474132.059,7479839.754,1617.5,0.126,0.539,9.0
450,474090.705,7479834.047,1617.5,0.10400000000000001,0.204,9.0
451,474130.435,7479809.25,1617.5,0.8340000000000001,2.131,9.0
452,474152.24,7479817.095,1617.5,0.775,2.408,8.0
453,475338.982,7481601.216,1587.5,1.69,1.67,22.0
454,475341.059,7481580.823,1587.5,1.511,1.34,22.0
455,475337.662,7481621.67,1587.5,1.849,0.93,23.0
456,475320.314,7481599.565,1587.5,1.3459999999999999,1.0,22.0
457,475365.53,7481559.294,1587.5,1.2209999999999999,0.96,22.0
458,475274.64,7481591.592,1587.5,0.85,0.87,22.0
459,475380.852,7481618.372,1587.5,1.567,0.74,23.0
460,475304.08,7481578.58,1587.5,1.1059999999999999,0.71,22.0
461,475293.136,7481593.557,1587.5,0.88,0.46,22.0
462,475322.575,7481580.545,1587.5,1.11,0.49,22.0
463,475281.061,7481619.175,1587.5,0.253,0.52,22.0
464,475310.501,7481606.163,1587.5,1.159,0.43,22.0
465,475292.005,7481604.198,1587.5,0.275,0.37,22.0
466,475278.032,7481559.672,1587.5,0.602,0.23,22.0
467,475390.934,7481597.365,1587.5,1.337,1.54,23.0
468,475392.404,7481583.443,1587.5,1.358,0.56,23.0
469,475391.669,7481590.404,1587.5,1.385,1.8,23.0
470,475284.453,7481587.255,1587.5,0.77,0.81,22.0
471,475336.152,7481610.472,1587.5,1.66,1.41,22.0
472,475294.266,7481582.917,1587.5,0.772,0.56,22.0
473,475285.584,7481576.615,1587.5,0.861,0.86,22.0
474,475349.45,7481605.505,1587.5,1.768,1.728,22.0
475,475371.458,7481603.86,1587.5,1.443,1.479,23.0
476,475306.341,7481557.3,1587.5,1.306,0.999,22.0
477,475267.088,7481574.649,1587.5,0.917,0.709,22.0
478,475268.218,7481564.009,1587.5,0.9259999999999999,0.368,22.0
479,475313.893,7481574.243,1587.5,1.104,0.732,22.0
480,475323.706,7481569.905,1587.5,1.09,1.135,22.0
481,475305.21,7481567.94,1587.5,1.156,1.022,22.0
482,475331.594,7481566.706,1587.5,1.141,1.26,22.0
483,475327.195,7481617.381,1587.5,1.575,1.24,22.0
484,475328.515,7481596.926,1587.5,1.4969999999999999,1.75,22.0
485,475352.529,7481575.284,1587.5,1.472,1.08,22.0
486,475342.061,7481570.995,1587.5,1.288,1.33,22.0
487,475330.591,7481576.534,1587.5,1.123,1.47,22.0
488,475337.765,7481616.32,1587.5,1.7690000000000001,1.36,22.0
489,475335.223,7481588.93,1587.5,1.423,0.76,22.0
490,475329.589,7481586.704,1587.5,1.327,1.64,22.0
491,475169.638,7481836.515,1572.5,0.9570000000000001,3.98,5.0
492,475189.6,7481871.73,1572.5,0.541,1.467,5.0
493,475175.179,7481880.95,1572.5,0.531,1.234,5.0
494,475163.359,7481843.913,1572.5,0.5660000000000001,1.209,5.0
495,475153.75,7481862.051,1572.5,0.5429999999999999,0.777,5.0
496,475178.901,7481871.58,1572.5,0.551,0.599,5.0
497,475168.464,7481852.831,1572.5,0.56,0.468,5.0
498,475141.847,7481843.841,1572.5,0.607,0.613,5.0
499,475185.846,7481862.502,1572.5,0.551,0.279,5.0
500,475147.066,7481852.531,1572.5,0.589,0.42,5.0
501,475146.804,7481871.129,1572.5,0.493,0.369,5.0
502,474961.763,7481668.245,1572.5,1.348,1.42,27.0
503,474937.834,7481620.127,1572.5,0.455,0.6,27.0
504,474219.033,7479808.49,1617.5,1.985,2.738,8.0
505,474220.594,7479818.541,1617.5,1.98,2.275,8.0
506,474215.715,7479846.047,1617.5,0.132,2.39,8.0
507,474201.792,7479844.585,1617.5,0.11900000000000001,0.359,8.0
508,474267.465,7479825.63,1617.5,0.16899999999999998,0.398,8.0
509,474160.021,7479840.201,1617.5,0.498,0.159,8.0
510,474275.68,7479840.415,1617.5,0.17600000000000002,0.2,8.0
511,474291.925,7479844.542,1617.5,0.174,0.169,8.0
512,474173.945,7479841.663,1617.5,0.295,0.22,8.0
513,474184.571,7479835.74,1617.5,0.435,0.279,8.0
514,474230.1,7479822.24,1617.5,1.896,1.209,8.0
515,474194.83,7479843.855,1617.5,0.425,0.301,8.0
516,474204.86,7479837.869,1617.5,1.696,1.693,8.0
517,474225.148,7479839.998,1617.5,1.5930000000000002,1.138,8.0
518,474236.601,7479848.239,1617.5,0.233,0.4,8.0
519,474250.524,7479849.7,1617.5,0.19399999999999998,0.262,8.0
520,474205.031,7479809.418,1617.5,2.14,1.7,8.0
521,474283.227,7479813.458,1617.5,0.155,0.236,8.0
522,474292.633,7479817.068,1617.5,0.157,0.22,8.0
523,474240.399,7479832.75,1617.5,1.3419999999999999,0.58,8.0
524,474239.605,7479825.94,1617.5,1.6230000000000002,0.859,8.0
525,474213.047,7479822.903,1617.5,1.992,2.577,8.0
526,474211.089,7479814.841,1617.5,2.076,2.66,8.0
527,474228.539,7479812.19,1617.5,1.911,1.958,8.0
528,474236.598,7479805.806,1617.5,1.9040000000000001,1.639,8.0
529,474245.989,7479809.538,1617.5,1.739,1.31,8.0
530,474247.019,7479819.589,1617.5,1.531,0.6,8.0
531,474255.609,7479813.205,1617.5,1.483,0.399,8.0
532,474273.722,7479810.156,1617.5,1.156,0.463,8.0
533,474278.156,7479847.076,1617.5,0.18600000000000003,0.234,8.0
534,474285.711,7479838.568,1617.5,0.183,0.153,8.0
535,475113.109,7481810.951,1557.5,2.1719999999999997,2.76,8.0
536,475113.554,7481802.677,1557.5,2.219,2.6,9.0
537,475125.049,7481794.047,1557.5,2.325,2.64,36.0
538,475113.867,7481793.882,1557.5,2.228,2.1,36.0
539,475100.419,7481818.996,1557.5,1.8230000000000002,2.14,38.0
540,475105.925,7481786.524,1557.5,2.07,1.73,36.0
541,475125.216,7481787.331,1557.5,2.2640000000000002,1.8,36.0
542,475112.917,7481786.844,1557.5,2.195,1.59,36.0
543,475092.149,7481786.205,1557.5,1.709,1.19,36.0
544,475098.94,7481786.071,1557.5,1.994,1.17,36.0
545,475075.684,7481828.57,1557.5,0.5710000000000001,0.717,39.0
546,475077.225,7481800.785,1557.5,1.599,0.53,38.0
547,475075.787,7481807.57,1557.5,1.584,0.42,38.0
548,475075.65,7481835.57,1557.5,0.556,0.464,39.0
549,475216.345,7481793.03,1557.5,1.222,1.58,30.0
550,475255.425,7481781.873,1557.5,1.089,1.47,36.0
551,475262.297,7481780.541,1557.5,0.9570000000000001,1.16,35.0
552,475276.041,7481777.878,1557.5,0.92,1.08,38.0
553,475216.083,7481811.628,1557.5,1.11,0.713,9.0
554,475254.839,7481798.239,1557.5,1.284,0.55,30.0
555,475286.936,7481798.69,1557.5,0.9490000000000001,0.48,38.0
556,475282.667,7481775.661,1557.5,1.089,0.38,35.0
557,475226.782,7481811.778,1557.5,1.0270000000000001,0.992,9.0
558,475210.864,7481802.254,1557.5,1.2670000000000001,2.61,30.0
559,475081.583,7481561.156,1587.5,1.6740000000000002,4.37,24.0
560,475057.477,7481618.455,1587.5,1.77,1.86,24.0
561,475020.706,7481681.464,1587.5,1.5190000000000001,1.97,24.0
562,475059.667,7481597.569,1587.5,1.501,1.9,24.0
563,475057.714,7481558.653,1587.5,1.725,1.49,24.0
564,475059.174,7481544.73,1587.5,2.104,1.44,25.0
565,475036.782,7481700.745,1587.5,1.416,1.43,24.0
566,475038.972,7481679.86,1587.5,1.4409999999999998,1.39,24.0
567,475022.895,7481660.578,1587.5,1.3519999999999999,1.32,24.0
568,475077.441,7481543.126,1587.5,1.696,1.16,24.0
569,475024.355,7481646.655,1587.5,1.202,1.03,24.0
570,475037.02,7481640.944,1587.5,1.206,0.99,24.0
571,475055.287,7481639.34,1587.5,1.376,0.91,27.0
572,475022.658,7481720.379,1587.5,1.048,0.87,24.0
573,475000.979,7481696.991,1587.5,1.128,0.78,24.0
574,475027.275,7481618.807,1587.5,1.294,0.6,24.0
575,475038.735,7481739.661,1587.5,1.1440000000000001,0.52,24.0
576,475020.468,7481741.265,1587.5,1.364,0.7,24.0
577,474998.789,7481717.877,1587.5,0.685,0.44,24.0
578,474996.599,7481738.762,1587.5,0.677,0.45,24.0
579,475045.797,7481729.844,1587.5,1.189,1.32,24.0
580,475039.465,7481732.699,1587.5,1.236,0.56,24.0
581,475046.527,7481722.882,1587.5,1.275,1.73,24.0
582,475045.305,7481677.005,1587.5,1.364,1.35,24.0
583,475043.115,7481697.89,1587.5,1.4569999999999999,1.36,24.0
584,475046.035,7481670.043,1587.5,1.306,1.45,24.0
585,475044.575,7481683.966,1587.5,1.4580000000000002,1.61,24.0
586,475046.765,7481663.081,1587.5,1.236,1.21,27.0
587,475047.495,7481656.119,1587.5,1.088,0.92,27.0
588,475048.717,7481701.997,1587.5,1.4909999999999999,1.3,24.0
589,475048.955,7481642.195,1587.5,1.1909999999999998,1.36,27.0
590,475049.685,7481635.234,1587.5,1.456,0.9,27.0
591,475050.177,7481688.073,1587.5,1.389,1.45,24.0
592,475036.052,7481707.707,1587.5,1.33,1.457,24.0
593,475030.45,7481703.601,1587.5,1.3559999999999999,1.423,24.0
594,475031.91,7481689.677,1587.5,1.466,1.226,24.0
595,475034.1,7481668.791,1587.5,1.432,1.264,24.0
596,475024.848,7481699.494,1587.5,1.4380000000000002,1.806,24.0
597,475023.388,7481713.418,1587.5,1.1059999999999999,0.618,24.0
598,475028.99,7481717.524,1587.5,1.101,0.586,24.0
599,475035.323,7481714.669,1587.5,1.249,2.1,24.0
600,475026.07,7481745.372,1587.5,1.371,0.353,24.0
601,475032.403,7481742.516,1587.5,1.351,1.252,24.0
602,475026.8,7481738.41,1587.5,1.399,0.395,24.0
603,475033.133,7481735.555,1587.5,1.308,0.368,24.0
604,475027.53,7481731.448,1587.5,1.2229999999999999,0.501,24.0
605,475034.593,7481721.631,1587.5,1.178,0.683,24.0
606,475032.64,7481682.715,1587.5,1.55,1.288,24.0
607,475033.37,7481675.753,1587.5,1.52,1.5,24.0
608,475034.83,7481661.83,1587.5,1.305,1.4,24.0
609,475035.56,7481654.868,1587.5,1.218,1.546,24.0
610,475036.29,7481647.906,1587.5,1.19,1.11,24.0
611,475043.352,7481638.089,1587.5,1.301,1.135,27.0
612,475009.739,7481613.449,1587.5,1.5130000000000001,0.954,24.0
613,474998.059,7481724.839,1587.5,0.7140000000000001,0.409,24.0
614,475005.851,7481708.06,1587.5,1.089,0.603,24.0
615,475008.041,7481687.174,1587.5,1.249,1.036,24.0
616,475010.231,7481666.289,1587.5,1.367,0.293,24.0
617,475000.249,7481703.953,1587.5,1.167,0.772,24.0
618,475007.549,7481634.335,1587.5,1.446,1.043,24.0
619,475002.201,7481742.869,1587.5,1.755,0.948,24.0
620,475003.661,7481728.945,1587.5,0.6779999999999999,0.421,24.0
621,474999.519,7481710.915,1587.5,0.68,0.619,24.0
622,475007.311,7481694.136,1587.5,1.193,0.619,24.0
623,475001.709,7481690.029,1587.5,1.1640000000000001,1.575,24.0
624,475008.771,7481680.212,1587.5,1.338,1.728,24.0
625,475009.501,7481673.25,1587.5,1.3219999999999998,0.802,24.0
626,475005.359,7481655.22,1587.5,1.354,1.08,24.0
627,475008.279,7481627.373,1587.5,1.484,1.336,24.0
628,475014.136,7481744.12,1587.5,1.4769999999999999,0.654,24.0
629,475009.263,7481733.052,1587.5,0.6409999999999999,0.419,24.0
630,475016.326,7481723.235,1587.5,0.743,0.71,24.0
631,475010.723,7481719.128,1587.5,1.196,0.518,24.0
632,475013.643,7481691.281,1587.5,1.273,0.8,24.0
633,475019.976,7481688.426,1587.5,1.4169999999999998,3.506,24.0
634,475020.213,7481628.624,1587.5,1.3880000000000001,0.735,24.0
635,475051.145,7481621.31,1587.5,1.631,1.796,27.0
636,475045.542,7481617.203,1587.5,1.426,1.274,24.0
637,475021.436,7481674.502,1587.5,1.484,1.853,24.0
638,475022.166,7481667.54,1587.5,1.43,1.074,24.0
639,475015.833,7481670.395,1587.5,1.399,1.328,24.0
640,475029.958,7481650.761,1587.5,1.2890000000000001,1.1,24.0
641,475023.625,7481653.616,1587.5,1.298,0.959,24.0
642,475011.691,7481652.365,1587.5,1.41,0.89,24.0
643,475018.023,7481649.51,1587.5,1.291,1.239,24.0
644,475015.341,7481617.556,1587.5,1.442,1.599,24.0
645,475032.148,7481629.876,1587.5,1.161,0.342,27.0
646,475038.48,7481627.02,1587.5,1.119,0.808,27.0
647,475016.071,7481610.594,1587.5,1.3619999999999999,1.804,24.0
648,475017.531,7481596.67,1587.5,1.148,1.927,24.0
649,475018.261,7481589.708,1587.5,0.9570000000000001,1.717,24.0
650,475013.388,7481578.64,1587.5,0.7290000000000001,0.305,24.0
651,475025.323,7481579.891,1587.5,1.168,2.06,24.0
652,475019.721,7481575.785,1587.5,0.963,1.598,24.0
653,475020.451,7481568.823,1587.5,1.3419999999999999,2.398,24.0
654,475014.848,7481564.716,1587.5,1.444,2.413,25.0
655,475027.513,7481559.006,1587.5,1.7619999999999998,1.633,25.0
656,475015.578,7481557.754,1587.5,1.6980000000000002,2.315,25.0
657,475021.911,7481554.899,1587.5,2.024,2.304,25.0
658,475028.005,7481611.845,1587.5,1.255,1.541,24.0
659,475022.403,7481607.739,1587.5,1.203,1.392,24.0
660,475011.198,7481599.525,1587.5,1.351,1.665,24.0
661,475025.085,7481639.693,1587.5,1.2109999999999999,1.297,24.0
662,475031.655,7481577.036,1587.5,1.306,2.376,24.0
663,475032.385,7481570.074,1587.5,1.693,1.688,24.0
664,475038.718,7481567.219,1587.5,1.7719999999999998,0.592,24.0
665,475040.907,7481546.334,1587.5,2.149,2.124,25.0
666,475054.794,7481586.501,1587.5,1.53,1.834,24.0
667,475075.251,7481564.011,1587.5,1.768,2.965,24.0
668,475075.981,7481557.05,1587.5,1.7309999999999999,1.988,24.0
669,475087.916,7481558.301,1587.5,1.4380000000000002,1.491,24.0
670,475088.646,7481551.339,1587.5,1.548,3.79,24.0
671,475089.376,7481544.377,1587.5,1.516,1.625,24.0
672,475030.195,7481590.96,1587.5,1.003,2.93,24.0
673,475034.338,7481608.99,1587.5,1.255,1.67,24.0
674,475028.735,7481604.884,1587.5,1.089,0.74,24.0
675,475029.465,7481597.922,1587.5,0.996,1.68,24.0
676,475042.13,7481592.211,1587.5,1.083,0.94,24.0
677,475068.189,7481573.829,1587.5,1.893,2.52,24.0
678,475049.922,7481575.432,1587.5,1.642,2.73,24.0
679,475042.86,7481585.249,1587.5,1.1840000000000002,1.71,24.0
680,475053.334,7481600.424,1587.5,1.048,0.74,24.0
681,475055.524,7481579.539,1587.5,1.65,2.04,24.0
682,475047.732,7481596.318,1587.5,0.924,0.77,24.0
683,475052.604,7481607.386,1587.5,1.288,0.58,24.0
684,475056.984,7481565.615,1587.5,1.74,1.56,24.0
685,475052.842,7481547.585,1587.5,2.173,1.6,25.0
686,475064.777,7481548.836,1587.5,1.8969999999999998,2.52,24.0
687,475045.05,7481564.364,1587.5,1.495,1.93,24.0
688,475044.32,7481571.326,1587.5,1.294,1.47,24.0
689,475050.652,7481568.471,1587.5,1.6769999999999998,2.48,24.0
690,475040.177,7481553.295,1587.5,2.199,2.12,24.0
691,475046.51,7481550.44,1587.5,2.206,1.91,24.0
692,475052.112,7481554.547,1587.5,2.024,1.92,24.0
693,475043.59,7481578.288,1587.5,1.339,2.27,24.0
694,475030.925,7481583.998,1587.5,1.227,2.38,24.0
695,474434.388,7479501.288,1602.5,2.076,1.86,9.0
696,474461.555,7479482.13,1602.5,1.093,1.11,9.0
697,474484.344,7479479.379,1602.5,1.095,0.87,9.0
698,474498.524,7479462.596,1602.5,1.1,0.53,9.0
699,474467.719,7479487.175,1602.5,1.079,0.82,9.0
700,474493.981,7479467.943,1602.5,1.097,1.36,9.0
701,474471.785,7479469.043,1602.5,0.8140000000000001,0.64,9.0
702,474489.175,7479473.024,1602.5,1.117,0.39,9.0
703,474465.769,7479464.164,1602.5,0.893,0.84,9.0
704,474488.405,7479463.285,1602.5,0.9229999999999999,0.59,9.0
705,474483.135,7479468.289,1602.5,0.877,0.54,9.0
706,474473.975,7479492.261,1602.5,1.5819999999999999,1.76,9.0
707,474473.206,7479480.625,1602.5,1.023,0.91,9.0
708,474440.625,7479496.05,1602.5,1.605,2.94,9.0
709,474446.876,7479501.182,1602.5,1.857,3.04,9.0
710,474441.222,7479515.025,1602.5,2.524,2.65,9.0
711,474455.304,7479477.172,1602.5,1.043,1.38,9.0
712,474427.848,7479496.206,1602.5,2.056,1.25,9.0
713,474507.078,7479451.377,1602.5,0.872,0.375,9.0
714,474503.001,7479457.054,1602.5,0.893,0.838,9.0
715,474460.965,7479470.535,1602.5,0.985,0.51,9.0
716,474428.13,7479504.471,1602.5,2.144,2.45,9.0
717,474477.338,7479454.281,1602.5,0.826,0.631,9.0
718,474197.015,7479780.957,1602.5,1.631,2.49,11.0
719,474143.946,7479817.465,1602.5,0.345,0.375,11.0
720,474184.768,7479819.476,1602.5,1.56,0.613,11.0
721,474139.891,7479792.836,1602.5,0.504,0.297,11.0
722,474156.144,7479818.765,1602.5,0.32799999999999996,0.226,11.0
723,474162.225,7479797.458,1602.5,1.069,0.279,11.0
724,474124.934,7479797.175,1602.5,0.504,0.9,11.0
725,474128.08,7479789.529,1602.5,0.7809999999999999,0.934,11.0
726,474134.001,7479797.835,1602.5,0.504,0.302,11.0
727,474140.719,7479805.415,1602.5,0.368,0.257,11.0
728,474135.019,7479785.285,1602.5,0.504,0.277,11.0
729,474152.245,7479772.583,1602.5,1.146,1.27,11.0
730,474162.711,7479774.391,1602.5,1.013,1.158,11.0
731,474162.001,7479786.293,1602.5,1.1059999999999999,0.499,11.0
732,474170.06,7479779.909,1602.5,1.094,1.667,11.0
733,474225.532,7479792.056,1602.5,2.199,0.876,12.0
734,474209.528,7479804.791,1602.5,2.1919999999999997,2.101,12.0
735,474184.133,7479813.793,1602.5,1.662,0.423,11.0
736,474138.653,7479812.884,1602.5,0.318,1.295,11.0
737,474156.175,7479810.74,1602.5,0.318,0.691,11.0
738,474165.166,7479822.421,1602.5,0.29100000000000004,0.417,12.0
739,474174.295,7479817.582,1602.5,0.32799999999999996,0.716,11.0
740,474149.239,7479822.046,1602.5,0.14,0.16,11.0
741,474160.782,7479828.999,1602.5,0.402,0.336,12.0
742,474167.744,7479829.73,1602.5,0.439,0.226,12.0
743,474174.705,7479830.461,1602.5,0.4,0.35,12.0
744,475156.471,7481702.42,1572.5,2.28,3.9,27.0
745,475198.355,7481764.64,1572.5,1.025,1.45,26.0
746,475217.716,7481755.387,1572.5,1.139,1.45,26.0
747,475277.427,7481706.291,1572.5,1.6869999999999998,1.27,26.0
748,475227.396,7481750.761,1572.5,1.364,1.28,26.0
749,475166.151,7481697.794,1572.5,0.381,1.28,27.0
750,475237.891,7481735.465,1572.5,1.794,0.81,26.0
751,475269.376,7481689.579,1572.5,0.306,0.54,26.0
752,475154.027,7481734.427,1572.5,0.983,0.76,27.0
753,475259.696,7481694.206,1572.5,0.29600000000000004,0.43,26.0
754,475189.489,7481758.597,1572.5,1.002,0.39,27.0
755,475191.934,7481726.59,1572.5,0.507,0.56,27.0
756,475240.335,7481703.458,1572.5,1.381,0.38,26.0
757,475171.758,7481746.512,1572.5,0.502,0.53,27.0
758,475212.924,7481696.0,1572.5,0.281,0.3,27.0
759,475183.883,7481709.879,1572.5,0.28,0.37,27.0
760,475201.614,7481721.964,1572.5,0.281,0.22,27.0
761,475258.881,7481704.875,1572.5,1.349,1.056,26.0
762,475248.386,7481720.17,1572.5,1.206,1.231,26.0
763,475228.211,7481740.092,1572.5,1.61,0.496,26.0
764,475173.388,7481725.174,1572.5,0.715,0.47,27.0
765,475155.656,7481713.089,1572.5,2.309,2.73,27.0
766,475202.429,7481711.295,1572.5,0.278,0.401,27.0
767,475180.624,7481752.555,1572.5,0.897,0.395,27.0
768,475199.17,7481753.971,1572.5,0.986,1.537,26.0
769,475212.109,7481706.669,1572.5,0.28600000000000003,0.217,27.0
770,475206.751,7481877.004,1557.5,0.535,2.655,9.0
771,475228.151,7481876.925,1557.5,0.452,2.604,9.0
772,475238.851,7481876.886,1557.5,0.46,2.151,38.0
773,475226.295,7481867.632,1557.5,0.474,1.673,12.0
774,475215.362,7481858.372,1557.5,1.435,1.69,8.0
775,475204.662,7481858.411,1557.5,1.415,0.998,8.0
776,475204.895,7481867.711,1557.5,0.583,1.08,12.0
777,475153.755,7481874.664,1557.5,0.41100000000000003,0.538,39.0
778,475168.093,7481850.66,1557.5,0.474,0.455,8.0
779,475154.914,7481865.666,1557.5,0.41,0.479,39.0
780,475163.951,7481877.161,1557.5,0.452,0.325,9.0
781,474999.484,7481440.113,1587.5,0.9840000000000001,1.42,25.0
782,474983.714,7481428.709,1587.5,0.9790000000000001,0.62,26.0
783,475101.578,7481477.668,1587.5,2.024,0.61,26.0
784,474983.839,7481435.254,1587.5,1.034,0.368,26.0
785,474990.15,7481432.226,1587.5,1.01,0.999,25.0
786,474996.336,7481422.653,1587.5,0.983,1.027,26.0
787,474990.025,7481425.681,1587.5,0.9440000000000001,1.692,26.0
788,475031.146,7481425.837,1587.5,1.96,2.128,26.0
789,475051.365,7481463.149,1587.5,2.412,2.405,25.0
790,475043.974,7481422.909,1587.5,2.064,3.689,26.0
791,475045.033,7481466.004,1587.5,2.416,2.586,25.0
792,475011.419,7481441.365,1587.5,1.649,1.778,25.0
793,475033.828,7481457.791,1587.5,2.3819999999999997,2.296,25.0
794,475005.086,7481444.22,1587.5,1.649,1.731,25.0
795,475038.7,7481468.859,1587.5,2.674,2.742,25.0
796,475017.021,7481445.471,1587.5,1.9869999999999999,2.2,25.0
797,475010.689,7481448.326,1587.5,1.7409999999999999,2.191,25.0
798,475021.893,7481456.54,1587.5,2.335,1.976,25.0
799,475033.098,7481464.753,1587.5,2.55,2.401,25.0
800,475047.222,7481445.119,1587.5,2.1109999999999998,2.31,25.0
801,475111.391,7481473.331,1587.5,1.5030000000000001,1.0,26.0
802,475036.018,7481436.905,1587.5,2.01,2.39,25.0
803,475042.35,7481434.05,1587.5,2.037,2.47,25.0
804,475115.795,7481476.471,1587.5,1.405,0.66,26.0
805,475098.43,7481463.865,1587.5,2.116,1.52,26.0
806,475056.237,7481474.217,1587.5,2.26,2.89,25.0
807,475094.026,7481460.725,1587.5,2.1319999999999997,3.3,26.0
808,475110.05,7481489.624,1587.5,0.711,0.38,25.0
809,475076.661,7481448.12,1587.5,2.09,1.95,26.0
810,475114.119,7481821.085,1572.5,2.053,3.667,5.0
811,475122.657,7481798.98,1572.5,2.26,2.864,5.0
812,475159.785,7481817.14,1572.5,1.609,2.656,5.0
813,475123.576,7481783.203,1572.5,1.892,1.74,28.0
814,475102.598,7481782.28,1572.5,1.672,1.239,5.0
815,475143.044,7481799.706,1572.5,2.136,1.211,5.0
816,475158.554,7481784.448,1572.5,1.59,0.48,5.0
817,475139.771,7481790.784,1572.5,2.011,1.538,5.0
818,475149.513,7481817.084,1572.5,1.996,2.346,5.0
819,475129.655,7481815.243,1572.5,2.21,3.165,5.0
820,475155.115,7481808.791,1572.5,1.9780000000000002,3.274,5.0
821,475114.341,7481807.34,1572.5,2.1430000000000002,4.296,5.0
822,475108.686,7481814.774,1572.5,2.019,1.397,5.0
823,475104.15,7481806.924,1572.5,1.956,1.619,5.0
824,475109.191,7481789.695,1572.5,1.849,1.471,5.0
825,475116.581,7481782.954,1572.5,1.7719999999999998,1.7,5.0
826,475064.777,7481548.836,1572.5,2.073,4.03,27.0
827,475030.925,7481583.998,1572.5,1.546,2.41,27.0
828,475046.527,7481722.882,1572.5,1.605,1.49,27.0
829,475024.355,7481646.655,1572.5,1.204,1.06,27.0
830,475027.275,7481618.807,1572.5,1.376,0.37,27.0
831,475078.838,7481848.807,1557.5,0.522,4.242,39.0
832,475125.032,7481853.128,1557.5,0.47700000000000004,1.412,39.0
833,475082.761,7481840.336,1557.5,0.512,0.781,39.0
834,475090.631,7481855.88,1557.5,0.42100000000000004,0.613,39.0
835,475122.927,7481869.371,1557.5,0.39299999999999996,0.597,39.0
836,475115.17,7481840.515,1557.5,0.573,0.612,9.0
837,475134.096,7481847.666,1557.5,0.5589999999999999,0.492,39.0
838,475097.09,7481858.578,1557.5,0.39899999999999997,0.564,39.0
839,475117.215,7481859.399,1557.5,0.46,0.387,39.0
840,475145.45,7481871.195,1557.5,0.374,0.334,39.0
841,475129.386,7481872.07,1557.5,0.415,0.3,39.0
842,475143.856,7481860.991,1557.5,0.37,0.317,39.0
843,475024.633,7481801.307,1602.5,0.46,3.49,1.0
844,475044.351,7481777.075,1602.5,1.639,0.33,1.0
845,475040.854,7481759.069,1602.5,1.565,1.74,1.0
846,474994.041,7481778.149,1602.5,2.081,0.43,1.0
847,475092.722,7481808.511,1602.5,1.1340000000000001,0.84,1.0
848,475060.724,7481808.885,1602.5,1.705,0.72,1.0
849,475052.537,7481792.98,1602.5,1.375,1.34,1.0
850,475068.536,7481792.793,1602.5,1.228,1.19,1.0
851,475076.536,7481792.699,1602.5,1.192,1.27,1.0
852,475092.535,7481792.512,1602.5,1.0390000000000001,0.36,1.0
853,475032.445,7481785.215,1602.5,1.6119999999999999,1.17,1.0
854,475068.723,7481808.792,1602.5,1.639,1.35,1.0
855,475044.725,7481809.073,1602.5,1.955,1.54,1.0
856,475036.726,7481809.166,1602.5,0.48200000000000004,2.79,1.0
857,475028.726,7481809.26,1602.5,0.479,4.5,1.0
