midx,midy,midz,cut_real,cut_est,ugcut,f1
474555.727,7479629.824,1602.500, 0.210, 1.285,51,9
474541.313,7479613.147,1587.500, 1.130, 1.235,51,14
474543.139,7479619.849,1587.500, 0.439, 1.231,51,14
474541.012,7479649.205,1632.500, 0.320, 0.718,51,5
474550.458,7479618.824,1602.500, 0.300, 1.583,51,9
474577.065,7479656.088,1632.500, 0.347, 0.419,51,5
474564.784,7479622.920,1617.500, 0.130, 1.308,51,6
474554.778,7479616.565,1587.500, 0.317, 1.173,51,14
474549.872,7479621.558,1587.500, 0.358, 1.181,51,14
474544.966,7479626.551,1587.500, 0.406, 1.151,51,14
474540.060,7479631.544,1587.500, 0.525, 1.244,51,14
474558.400,7479638.660,1617.500, 0.220, 0.930,51,6
474564.047,7479614.372,1617.500, 0.190, 1.496,51,6
474556.442,7479628.345,1617.500, 0.220, 1.164,51,6
474548.895,7479634.961,1617.500, 0.150, 0.791,51,6
474558.690,7479622.099,1602.500, 0.198, 1.458,51,9
474561.324,7479648.104,1632.500, 0.278, 0.487,51,5
474566.080,7479632.177,1617.500, 0.240, 1.100,51,6
474572.728,7479615.908,1617.500, 0.187, 1.029,51,6
474574.289,7479625.959,1617.500, 0.187, 0.832,51,6
474548.046,7479614.856,1587.500, 0.446, 1.194,51,14
474559.685,7479611.572,1587.500, 0.294, 1.104,51,14
474551.168,7479648.654,1632.500, 0.299, 0.594,51,5
474539.389,7479631.261,1617.500, 0.320, 1.159,51,6
474547.334,7479624.910,1617.500, 0.320, 1.451,51,6
474545.773,7479614.860,1617.500, 0.870, 1.503,51,6
474554.235,7479617.837,1617.500, 0.260, 1.482,51,6
474575.850,7479636.009,1617.500, 0.210, 0.707,51,6
474281.105,7479704.058,1632.500, 1.580, 0.406,51,5
474283.053,7479701.010,1617.500, 0.310, 1.109,51,8
474280.180,7479706.424,1632.500, 0.931, 0.409,51,5
474265.898,7479703.810,1617.500, 0.570, 0.893,51,8
474257.954,7479710.161,1617.500, 0.794, 0.892,51,8
474284.405,7479711.096,1617.500, 0.764, 0.918,51,8
474281.492,7479690.960,1617.500, 0.280, 1.061,51,8
474274.268,7479696.569,1617.500, 0.640, 1.163,51,8
474284.051,7479710.727,1632.500, 0.145, 0.409,51,5
474324.337,7479679.306,1617.500, 0.750, 0.802,51,8
474317.953,7479695.708,1617.500, 1.151, 0.936,51,8
474336.755,7479703.142,1617.500, 1.779, 0.797,51,8
474314.201,7479689.221,1602.500, 0.780, 0.953,51,10
474327.895,7479687.105,1606.250, 0.796, 0.841,51,10
474308.448,7479692.008,1617.500, 0.470, 1.018,51,8
474316.392,7479685.657,1617.500, 1.000, 0.965,51,8
474333.842,7479683.006,1617.500, 0.820, 0.779,51,8
474325.897,7479689.357,1617.500, 1.280, 0.902,51,8
474310.008,7479702.059,1617.500, 1.160, 0.973,51,8
474319.514,7479705.758,1617.500, 1.800, 1.008,51,8
474335.403,7479693.056,1617.500, 1.520, 0.787,51,8
474330.720,7479662.905,1617.500, 0.840, 0.832,51,8
474335.245,7479704.699,1632.500, 0.818, 0.799,51,3
474341.786,7479676.655,1617.500, 0.830, 0.971,51,8
474345.401,7479704.148,1632.500, 0.942, 1.068,51,3
474352.853,7479690.405,1617.500, 1.090, 1.484,51,8
474355.557,7479703.597,1632.500, 0.690, 1.294,51,3
474344.699,7479696.791,1617.500, 0.590, 0.877,51,8
474355.765,7479710.541,1617.500, 0.619, 1.230,51,8
474346.260,7479706.842,1617.500, 0.326, 0.953,51,8
474343.347,7479686.705,1617.500, 1.370, 0.973,51,8
474349.731,7479670.304,1617.500, 0.770, 1.287,51,8
474340.226,7479666.604,1617.500, 0.520, 0.843,51,8
474370.144,7479703.046,1632.500, 1.797, 1.177,51,3
474360.318,7479712.338,1632.500, 0.836, 1.141,51,3
474355.283,7479682.875,1602.500, 1.140, 0.858,51,10
474341.589,7479684.990,1602.500, 0.757, 0.784,51,10
474342.810,7479692.896,1602.500, 1.005, 0.747,51,10
474350.268,7479695.792,1602.500, 0.835, 0.430,51,10
474359.236,7479674.003,1617.500, 0.570, 1.404,51,8
474357.675,7479663.953,1617.500, 0.480, 1.360,51,8
474365.713,7479703.046,1632.500, 1.346, 1.015,51,3
474408.599,7479680.339,1632.500, 3.100, 1.445,51,3
474412.190,7479694.574,1632.500, 2.567, 1.836,51,3
474435.370,7479685.277,1632.500, 1.680, 1.578,51,5
474401.395,7479683.771,1632.500, 0.947, 1.548,51,3
474401.373,7479693.370,1632.500, 1.665, 1.976,51,3
474405.355,7479686.541,1632.500, 2.091, 1.543,51,3
474421.886,7479697.132,1632.500, 1.940, 1.747,51,5
474425.423,7479687.537,1632.500, 2.169, 1.615,51,5
474418.686,7479682.001,1632.500, 2.418, 1.298,51,3
474431.833,7479694.871,1632.500, 1.582, 1.653,51,5
474484.343,7479668.628,1632.500, 4.340, 1.655,51,3
474475.155,7479676.235,1632.500, 4.320, 1.796,51,3
474488.488,7479691.019,1632.500, 2.207, 1.580,51,4
474484.513,7479674.899,1632.500, 4.793, 1.658,51,3
474465.209,7479678.495,1632.500, 3.416, 1.854,51,3
474481.564,7479683.568,1632.500, 3.913, 1.684,51,4
474468.232,7479668.784,1632.500, 4.590, 1.530,51,3
474502.812,7479687.842,1632.500, 1.364, 1.176,51,5
474507.979,7479678.359,1632.500, 1.414, 1.247,51,4
474518.156,7479694.635,1632.500, 0.745, 1.043,51,5
474537.455,7479675.912,1632.500, 1.071, 0.726,51,5
474493.050,7479677.638,1632.500, 1.830, 1.401,51,4
474502.577,7479669.301,1632.500, 1.460, 1.121,51,4
474527.299,7479676.463,1632.500, 0.820, 0.824,51,5
474489.577,7479682.653,1632.500, 2.702, 1.516,51,4
474582.094,7479676.211,1617.500, 0.450, 0.413,51,6
474580.533,7479666.161,1617.500, 0.780, 0.353,51,6
474588.235,7479673.158,1632.500, 0.491, 0.434,51,5
474562.338,7479665.725,1632.500, 0.446, 0.436,51,5
474567.923,7479674.260,1632.500, 0.343, 0.499,51,5
474616.994,7479670.908,1617.500, 0.160, 0.375,51,6
474609.049,7479677.259,1617.500, 0.360, 0.392,51,6
474610.610,7479687.310,1617.500, 0.187, 0.421,51,6
474601.105,7479683.610,1617.500, 0.280, 0.418,51,6
474607.488,7479667.209,1617.500, 0.180, 0.404,51,6
474619.717,7479689.127,1632.500, 0.391, 0.400,51,5
474599.544,7479673.560,1617.500, 0.308, 0.449,51,6
474591.599,7479679.911,1617.500, 0.245, 0.424,51,6
474592.806,7479664.072,1632.500, 0.989, 0.455,51,5
474625.302,7479697.662,1632.500, 0.387, 0.284,51,5
474618.555,7479680.959,1617.500, 0.190, 0.373,51,6
474604.990,7479698.763,1632.500, 0.412, 0.506,51,5
474614.132,7479680.308,1632.500, 0.252, 0.280,51,5
474597.983,7479663.509,1617.500, 0.290, 0.402,51,6
474590.038,7479669.860,1617.500, 0.640, 0.399,51,6
474612.171,7479697.360,1617.500, 0.273, 0.414,51,6
474602.666,7479693.661,1617.500, 0.557, 0.429,51,6
474710.818,7479706.842,1617.500, 0.288, 0.415,51,6
474732.089,7479709.270,1617.500, 0.444, 0.432,51,6
474722.513,7479680.374,1617.500, 0.191, 0.465,51,6
474721.479,7479708.045,1617.500, 0.346, 0.422,51,6
474726.562,7479699.455,1617.500, 0.416, 0.456,51,6
474737.223,7479700.660,1617.500, 0.187, 0.407,51,6
474733.174,7479681.579,1617.500, 0.331, 0.468,51,6
474700.156,7479705.639,1617.500, 0.267, 0.447,51,6
474751.451,7479699.893,1617.500, 0.330, 0.440,51,7
474751.727,7479706.888,1617.500, 0.346, 0.437,51,8
474743.835,7479682.784,1617.500, 0.189, 0.418,51,6
474177.131,7479754.915,1602.500, 0.711, 2.037,51,11
474178.352,7479762.822,1602.500, 1.190, 2.071,51,11
474235.177,7479739.152,1617.500, 0.680, 0.665,51,8
474216.991,7479740.663,1602.500, 0.736, 2.121,51,11
474192.046,7479760.706,1602.500, 2.759, 2.398,51,11
474210.755,7479745.674,1602.500, 2.320, 2.493,51,11
474234.349,7479762.267,1602.500, 1.244, 1.253,51,12
474219.434,7479756.476,1602.500, 1.307, 2.123,51,11
474259.010,7479720.099,1617.500, 0.568, 0.922,51,8
474251.066,7479726.450,1617.500, 0.553, 0.923,51,8
474252.627,7479736.500,1617.500, 1.296, 0.862,51,8
474262.132,7479740.200,1617.500, 1.200, 0.974,51,8
474271.638,7479743.899,1617.500, 1.154, 0.661,51,8
474263.693,7479750.250,1617.500, 1.388, 0.576,51,8
474284.326,7479719.631,1632.500, 0.073, 0.528,51,5
474266.955,7479713.748,1617.500, 1.057, 0.964,51,8
474273.199,7479753.950,1617.500, 1.025, 0.650,51,8
474248.043,7479760.152,1602.500, 0.255, 0.930,51,12
474281.082,7479716.689,1632.500, 0.361, 0.534,51,5
474285.966,7479721.147,1617.500, 0.648, 0.760,51,8
474276.460,7479717.447,1617.500, 0.429, 0.798,51,8
474242.065,7479722.863,1617.500, 0.990, 0.927,51,8
474293.760,7479716.858,1632.500, 0.236, 0.417,51,5
474312.921,7479722.195,1617.500, 2.160, 0.965,51,8
474297.032,7479734.897,1617.500, 0.824, 0.863,51,8
474288.769,7479714.866,1632.500, 0.255, 0.425,51,5
474315.947,7479723.422,1632.500, 1.683, 0.584,51,3
474326.103,7479722.871,1632.500, 1.177, 0.598,51,3
474330.371,7479719.544,1617.500, 0.570, 1.041,51,8
474321.532,7479731.957,1632.500, 1.600, 0.596,51,3
474314.482,7479732.245,1617.500, 1.233, 1.126,51,8
474320.866,7479715.844,1617.500, 2.420, 1.010,51,8
474322.427,7479725.895,1617.500, 1.350, 1.050,51,8
474323.988,7479735.945,1617.500, 1.250, 0.954,51,8
474301.219,7479733.058,1632.500, 0.282, 0.634,51,3
474311.375,7479732.507,1632.500, 1.457, 0.611,51,3
474295.471,7479724.846,1617.500, 0.650, 0.895,51,8
474331.688,7479731.406,1632.500, 2.020, 0.592,51,3
474350.986,7479712.683,1632.500, 0.564, 0.954,51,3
474338.316,7479713.193,1617.500, 1.155, 0.999,51,8
474374.776,7479717.940,1617.500, 0.880, 1.091,51,7
474340.830,7479713.234,1632.500, 0.555, 0.924,51,3
474347.821,7479716.892,1617.500, 0.517, 1.081,51,8
474429.691,7479752.604,1632.500, 0.605, 0.616,51,5
474439.065,7479749.809,1632.500, 0.711, 0.928,51,5
474547.095,7479754.932,1632.500, 0.516, 0.446,51,5
474571.978,7479744.744,1632.500, 0.438, 0.523,51,5
474551.666,7479745.846,1632.500, 0.517, 0.507,51,5
474567.407,7479753.830,1632.500, 0.356, 0.471,51,5
474560.808,7479727.674,1632.500, 0.329, 0.571,51,5
474556.237,7479736.760,1632.500, 0.320, 0.539,51,5
474577.563,7479753.279,1632.500, 0.168, 0.514,51,5
474540.496,7479728.776,1632.500, 1.104, 0.675,51,5
474570.965,7479727.123,1632.500, 0.309, 0.563,51,5
474683.095,7479713.047,1617.500, 0.322, 0.474,51,6
474689.775,7479737.008,1617.500, 0.200, 0.445,51,6
474687.357,7479722.862,1617.500, 0.255, 0.374,51,6
474685.252,7479727.425,1617.500, 0.230, 0.365,51,6
474715.080,7479716.656,1617.500, 0.225, 0.393,51,6
474712.942,7479735.082,1617.500, 0.505, 0.478,51,6
474730.003,7479727.674,1617.500, 0.326, 0.421,51,7
474734.264,7479737.489,1617.500, 0.730, 0.667,51,7
474693.757,7479714.250,1617.500, 0.400, 0.405,51,6
474708.680,7479725.268,1617.500, 0.359, 0.396,51,6
474719.341,7479726.471,1617.500, 0.375, 0.414,51,6
474702.280,7479733.879,1617.500, 0.209, 0.411,51,6
474725.741,7479717.859,1617.500, 0.461, 0.423,51,6
474691.619,7479732.676,1617.500, 0.437, 0.343,51,6
474736.349,7479719.086,1617.500, 0.246, 0.436,51,6
474698.019,7479724.065,1617.500, 0.282, 0.349,51,6
474723.603,7479736.286,1617.500, 0.644, 0.497,51,7
474752.003,7479713.882,1617.500, 0.396, 0.433,51,8
474752.556,7479727.872,1617.500, 0.416, 0.648,51,8
474752.832,7479734.866,1617.500, 0.340, 0.667,51,7
474753.384,7479748.855,1617.500, 1.270, 0.778,51,7
474744.335,7479734.818,1617.500, 0.439, 0.567,51,7
474740.609,7479728.901,1617.500, 0.398, 0.423,51,7
474753.108,7479741.861,1617.500, 0.448, 0.690,51,7
474071.973,7479813.306,1617.500, 2.463, 0.514,51,9
474078.353,7479810.426,1617.500, 0.709, 0.443,51,9
474077.612,7479803.081,1617.500, 0.528, 0.445,51,9
474123.159,7479780.236,1617.500, 1.390, 1.792,51,9
474103.874,7479798.907,1617.500, 0.182, 0.688,51,9
474110.015,7479795.551,1617.500, 0.732, 0.822,51,9
474116.133,7479792.151,1617.500, 0.554, 1.038,51,9
474122.251,7479788.750,1617.500, 0.697, 1.240,51,9
474128.370,7479785.349,1617.500, 2.316, 1.254,51,9
474130.435,7479809.250,1617.500, 2.131, 0.834,51,9
474105.329,7479790.147,1617.500, 0.260, 1.206,51,9
474162.225,7479797.458,1602.500, 0.279, 1.069,51,11
474156.588,7479794.050,1617.500, 0.702, 0.840,51,8
474157.181,7479802.876,1617.500, 0.665, 0.914,51,8
474140.513,7479806.737,1617.500, 1.209, 0.786,51,8
474162.711,7479774.391,1602.500, 1.158, 1.013,51,11
474178.228,7479784.723,1602.500, 2.789, 1.605,51,11
474174.842,7479800.999,1617.500, 0.526, 1.185,51,8
474181.011,7479793.692,1602.500, 2.180, 1.649,51,11
474182.572,7479803.743,1602.500, 1.254, 1.640,51,11
474170.169,7479791.107,1602.500, 1.012, 1.081,51,11
474161.192,7479766.455,1602.500, 0.622, 1.151,51,11
474178.005,7479773.558,1602.500, 2.109, 0.878,51,11
474170.060,7479779.909,1602.500, 1.667, 1.094,51,11
474165.942,7479807.214,1617.500, 0.563, 0.922,51,8
474162.001,7479786.293,1602.500, 0.499, 1.106,51,11
474147.357,7479799.602,1617.500, 0.498, 0.811,51,8
474170.655,7479768.040,1602.500, 1.390, 1.000,51,11
474152.245,7479772.583,1602.500, 1.270, 1.146,51,11
474149.510,7479808.817,1617.500, 0.642, 0.909,51,8
474158.441,7479811.764,1617.500, 1.065, 0.853,51,8
474139.543,7479776.913,1617.500, 0.964, 1.253,51,9
474223.098,7479780.195,1602.500, 0.823, 2.162,51,11
474236.792,7479778.079,1602.500, 0.618, 1.373,51,12
474198.576,7479791.008,1602.500, 2.839, 2.012,51,11
474192.078,7479807.442,1602.500, 2.270, 2.064,51,11
474208.182,7479774.404,1602.500, 2.221, 2.872,51,11
474235.570,7479770.173,1602.500, 0.733, 1.223,51,12
474193.267,7479768.613,1602.500, 2.189, 2.119,51,11
474220.655,7479764.382,1602.500, 1.109, 2.147,51,11
474229.158,7479796.520,1602.500, 1.023, 2.202,51,12
474222.922,7479801.531,1602.500, 1.058, 2.167,51,12
474224.143,7479809.437,1602.500, 1.617, 2.146,51,12
474190.517,7479797.392,1602.500, 4.740, 1.893,51,11
474225.532,7479792.056,1602.500, 0.876, 2.199,51,12
474276.108,7479794.400,1632.500, 1.900, 0.731,51,4
474283.689,7479801.951,1632.500, 0.960, 0.628,51,4
474245.989,7479809.538,1617.500, 1.310, 1.739,51,8
474255.609,7479813.205,1617.500, 0.399, 1.483,51,8
474263.023,7479808.313,1617.500, 0.476, 1.463,51,8
474257.310,7479766.652,1617.500, 2.220, 1.073,51,8
474265.778,7479797.190,1632.500, 2.080, 0.755,51,4
474250.926,7479783.053,1617.500, 1.599, 1.304,51,8
474241.421,7479779.354,1617.500, 1.950, 1.326,51,8
474268.527,7479786.849,1632.500, 1.330, 0.757,51,4
474271.498,7479800.503,1617.500, 0.547, 1.364,51,8
474268.376,7479780.402,1617.500, 0.631, 1.258,51,8
474252.487,7479793.104,1617.500, 0.878, 1.794,51,8
474249.264,7479768.058,1602.500, 0.420, 0.986,51,12
474238.013,7479785.985,1602.500, 0.609, 1.646,51,12
474261.992,7479796.803,1617.500, 1.343, 1.676,51,8
474269.937,7479790.452,1617.500, 1.130, 1.464,51,8
474250.486,7479775.964,1602.500, 0.383, 1.165,51,12
474281.129,7479811.444,1632.500, 0.422, 0.628,51,4
474244.543,7479799.455,1617.500, 1.405, 1.849,51,8
474258.871,7479776.702,1617.500, 2.166, 1.361,51,8
474325.587,7479802.441,1632.500, 1.277, 1.113,51,4
474331.172,7479810.976,1632.500, 1.066, 0.808,51,4
474345.899,7479801.339,1632.500, 0.800, 0.991,51,4
474371.796,7479808.773,1632.500, 0.907, 0.697,51,5
474351.484,7479809.874,1632.500, 0.613, 0.817,51,4
474340.314,7479792.804,1632.500, 0.417, 1.069,51,4
474355.041,7479783.167,1632.500, 1.342, 0.863,51,4
474366.211,7479800.237,1632.500, 0.866, 0.585,51,4
474065.562,7479816.117,1617.500, 2.654, 0.534,51,9
474091.415,7479856.187,1617.500, 0.530, 0.472,51,45
474132.634,7479817.493,1617.500, 3.277, 0.763,51,9
474123.023,7479816.559,1617.500, 1.675, 0.720,51,9
474174.259,7479828.325,1632.500, 0.560, 0.611,51,5
474168.891,7479816.232,1617.500, 1.444, 0.771,51,8
474184.768,7479819.476,1602.500, 0.613, 1.560,51,11
474184.133,7479813.793,1602.500, 0.423, 1.662,51,11
474169.688,7479837.411,1632.500, 0.542, 0.595,51,5
474142.295,7479815.979,1617.500, 1.900, 0.854,51,8
474152.240,7479817.095,1617.500, 2.408, 0.775,51,8
474193.639,7479817.493,1602.500, 1.440, 1.658,51,12
474250.411,7479835.008,1617.500, 0.314, 1.340,51,8
474276.834,7479840.437,1632.500, 0.572, 0.659,51,4
474281.731,7479817.142,1632.500, 0.302, 0.693,51,4
474286.990,7479839.887,1632.500, 0.378, 0.619,51,4
474240.399,7479832.750,1617.500, 0.580, 1.342,51,8
474247.019,7479819.589,1617.500, 0.600, 1.531,51,8
474275.283,7479819.809,1617.500, 0.238, 1.088,51,8
474282.244,7479856.472,1632.500, 0.315, 0.533,51,4
474255.116,7479862.790,1632.500, 0.347, 0.708,51,6
474251.897,7479827.058,1617.500, 0.229, 1.495,51,8
474241.118,7479862.516,1632.500, 0.841, 0.766,51,6
474262.107,7479850.074,1632.500, 0.468, 0.803,51,6
474272.263,7479849.523,1632.500, 0.400, 0.662,51,4
474266.678,7479840.988,1632.500, 0.722, 0.718,51,4
474326.601,7479820.062,1632.500, 0.722, 0.793,51,4
474307.302,7479838.785,1632.500, 0.221, 0.613,51,4
474295.736,7479852.732,1632.500, 0.313, 0.515,51,4
474318.472,7479855.855,1632.500, 0.320, 0.705,51,4
474291.561,7479830.801,1632.500, 0.180, 0.607,51,4
474311.874,7479829.699,1632.500, 1.249, 0.718,51,4
474317.459,7479838.234,1632.500, 0.778, 0.630,51,4
474324.057,7479864.390,1632.500, 0.310, 0.571,51,3
474297.146,7479839.336,1632.500, 0.187, 0.591,51,4
474332.186,7479828.597,1632.500, 0.492, 0.729,51,4
474306.289,7479821.164,1632.500, 0.784, 0.711,51,4
474357.452,7479834.768,1632.500, 0.558, 0.688,51,4
474373.824,7479844.015,1632.500, 0.861, 0.633,51,4
474344.370,7479863.288,1632.500, 0.617, 0.659,51,4
474368.622,7479851.838,1632.500, 1.003, 0.603,51,4
474339.471,7479839.383,1632.500, 0.690, 0.769,51,4
474382.966,7479825.843,1632.500, 0.580, 0.582,51,4
474371.331,7479845.353,1617.500, 0.360, 0.614,51,6
474374.207,7479860.374,1632.500, 0.370, 0.811,51,4
474363.037,7479843.303,1632.500, 0.620, 0.669,51,4
474368.239,7479835.480,1632.500, 0.450, 0.702,51,4
474384.994,7479861.085,1632.500, 0.195, 0.773,51,4
474364.682,7479862.187,1632.500, 0.481, 0.710,51,4
474372.720,7479827.420,1632.500, 0.991, 0.720,51,4
474378.395,7479834.929,1632.500, 0.540, 0.642,51,4
474379.409,7479852.550,1632.500, 1.612, 0.760,51,4
474352.498,7479827.495,1632.500, 0.588, 0.703,51,4
474383.980,7479843.464,1632.500, 0.530, 0.615,51,4
474367.225,7479817.859,1632.500, 1.190, 0.691,51,4
474346.913,7479818.960,1632.500, 1.025, 0.755,51,4
474337.771,7479837.132,1632.500, 0.619, 0.771,51,4
474368.204,7479843.218,1617.500, 0.460, 0.656,51,6
474388.551,7479834.378,1632.500, 0.290, 0.623,51,4
474389.565,7479851.999,1632.500, 0.334, 0.734,51,4
474393.122,7479825.292,1632.500, 0.370, 0.624,51,4
474399.721,7479851.448,1632.500, 0.765, 0.797,51,4
474398.707,7479833.529,1632.500, 1.190, 0.586,51,4
474395.150,7479860.534,1632.500, 0.290, 0.919,51,4
474394.136,7479842.913,1632.500, 1.410, 0.712,51,4
474700.806,7479860.360,1602.500, 1.479, 1.137,51,12
474715.455,7479860.964,1602.500, 0.820, 1.158,51,12
474742.411,7479862.012,1602.500, 0.637, 1.075,51,10
474750.355,7479855.661,1602.500, 0.773, 0.963,51,10
474740.850,7479851.961,1602.500, 0.441, 1.053,51,10
474759.861,7479859.361,1602.500, 0.587, 1.009,51,10
474113.801,7479891.340,1617.500, 0.330, 0.535,51,45
474119.274,7479882.146,1617.500, 1.070, 0.488,51,45
474102.854,7479909.728,1617.500, 0.300, 0.497,51,45
474119.027,7479900.677,1617.500, 0.310, 0.624,51,45
474105.031,7479893.171,1617.500, 0.610, 0.329,51,45
474100.455,7479890.355,1617.500, 0.490, 0.299,51,45
474230.409,7479906.694,1632.500, 0.489, 0.578,51,43
474223.416,7479902.835,1632.500, 0.309, 0.791,51,3
474223.614,7479909.832,1632.500, 0.067, 0.613,51,3
474227.296,7479909.491,1632.500, 0.550, 0.617,51,43
474264.084,7479902.650,1632.500, 0.130, 0.721,51,3
474245.951,7479890.249,1632.500, 1.269, 0.661,51,43
474266.221,7479872.681,1632.500, 0.554, 0.507,51,3
474263.902,7479905.296,1632.500, 0.317, 0.718,51,3
474262.362,7479887.716,1632.500, 2.373, 0.652,51,3
474275.272,7479883.727,1632.500, 2.470, 0.610,51,3
474280.967,7479872.897,1632.500, 0.346, 0.513,51,3
474280.645,7479873.340,1632.500, 0.130, 0.515,51,3
474261.934,7479879.180,1632.500, 0.488, 0.556,51,3
474287.016,7479889.850,1632.500, 0.384, 0.490,51,3
474272.098,7479895.366,1632.500, 0.491, 0.706,51,3
474281.321,7479900.680,1632.500, 0.296, 0.531,51,3
474261.725,7479873.399,1632.500, 0.390, 0.533,51,3
474284.199,7479903.798,1632.500, 0.190, 0.498,51,3
474246.177,7479898.246,1632.500, 1.402, 0.629,51,43
474272.576,7479888.639,1632.500, 0.630, 0.560,51,3
474283.992,7479881.374,1632.500, 2.314, 0.414,51,3
474242.982,7479877.336,1632.500, 0.780, 0.691,51,3
474330.656,7479890.546,1632.500, 0.550, 0.542,51,3
474329.642,7479872.925,1632.500, 2.420, 0.601,51,3
474329.791,7479914.173,1617.500, 0.780, 0.599,51,8
474303.745,7479865.492,1632.500, 0.480, 0.539,51,3
474309.330,7479874.027,1632.500, 1.500, 0.482,51,3
474291.111,7479865.570,1632.500, 0.392, 0.513,51,3
474296.282,7479868.077,1632.500, 0.500, 0.478,51,3
474302.331,7479885.030,1632.500, 1.316, 0.406,51,3
474331.366,7479907.864,1632.500, 0.580, 0.780,51,3
474327.936,7479907.442,1617.500, 0.420, 0.356,51,8
474334.222,7479904.363,1617.500, 0.560, 0.371,51,8
474296.879,7479896.531,1632.500, 0.379, 0.388,51,3
474336.241,7479899.081,1632.500, 0.640, 0.543,51,3
474321.649,7479910.521,1617.500, 2.140, 0.376,51,8
474325.071,7479882.011,1632.500, 2.750, 0.508,51,3
474316.722,7479897.092,1632.500, 0.913, 0.443,51,3
474310.344,7479889.370,1632.500, 0.460, 0.409,51,3
474315.507,7479912.330,1632.500, 1.130, 0.438,51,3
474298.248,7479912.225,1632.500, 0.609, 0.507,51,3
474309.049,7479907.046,1632.500, 0.963, 0.468,51,3
474385.377,7479877.444,1632.500, 0.313, 1.574,51,4
474379.792,7479868.909,1632.500, 0.985, 0.786,51,4
474361.125,7479888.894,1632.500, 0.471, 0.893,51,4
474366.710,7479897.429,1632.500, 0.684, 1.036,51,4
474362.138,7479906.515,1632.500, 1.190, 0.943,51,4
474370.267,7479870.722,1632.500, 0.854, 0.711,51,4
474344.058,7479907.333,1617.500, 0.640, 0.701,51,8
474353.190,7479902.784,1617.500, 0.870, 0.730,51,8
474346.795,7479898.205,1617.500, 0.170, 0.440,51,8
474353.081,7479895.126,1617.500, 0.160, 0.434,51,8
474358.810,7479891.154,1617.500, 0.260, 0.455,51,8
474340.509,7479901.284,1617.500, 0.316, 0.502,51,8
474375.377,7479878.250,1617.500, 0.499, 0.485,51,8
474351.274,7479909.922,1617.500, 0.930, 0.882,51,8
